time_segment_key,  Start_Time_date,  Start_Time_time,  Duration,  Approved,  myPay_Key,  Pay_Created_Date,valid
 786590,  5.0,  7.5,   7.50000,   0,   0,   NULL, true, true, true
 786591,  6.0,  7.5,   7.50000,   0,   0,   NULL, true, true, true
 786584,  5.0,  7.5,   7.50000,   0,   0,   NULL, true, true, true
 1310860,  3.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 786581,  3.0,  7.5,   7.50000,   0,   0,   NULL, true, true, true
 786581,  3.0,  7.5,   7.00000,   0,   0,   NULL, true, true, false
 1310862,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 786583,  4.0,  7.5,   7.50000,   0,   0,   NULL, true, true, true
 786578,  2.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 7209167,  5.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 7209164,  3.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 7209165,  4.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 786600,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 786600,  3.0,  8.5,   5.50000,   0,   0,   NULL, true, true, false
 786601,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 7209163,  2.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 786602,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 7209161,  6.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 7209161,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, false
 7209161,  7.0,  8.0,   8.00000,   0,   0,   NULL, false, true, true
 2883716,  5.0,  9.0,   7.25000,   0,   0,   NULL, true, true, true
 3932308,  5.0,  8.5,   5.25000,   0,   0,   NULL, true, true, true
 6160630,  5.0,  13.0,   6.00000,   0,   0,   NULL, true, true, true
 6160630,  5.0,  13.0,   5.50000,   0,   0,   NULL, true, true, false
 7209158,  5.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 917668,  6.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 7209156,  4.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 786599,  2.0,  8.5,   5.50000,   0,   0,   NULL, true, true, true
 1966261,  6.0,  10.0,   6.50000,   0,   0,   NULL, true, true, true
 2883719,  6.0,  9.5,   6.50000,   0,   0,   NULL, true, true, true
 3932311,  6.0,  8.0,   6.50000,   0,   0,   NULL, true, true, true
 917666,  4.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 917667,  5.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 917664,  2.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 2883714,  4.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 917665,  3.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 7209153,  3.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 6160620,  4.0,  7.5,   6.50000,   0,   0,   NULL, true, true, true
 3932303,  4.0,  8.0,   4.25000,   0,   0,   NULL, true, true, true
 3932298,  2.0,  8.0,   4.25000,   0,   0,   NULL, true, true, true
 7209174,  6.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 6160615,  3.0,  7.5,   6.50000,   0,   0,   NULL, true, true, true
 1441965,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3014885,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3014883,  4.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 3014880,  5.0,  8.5,   8.00000,   1,   0,   NULL, true, true, true
 3014880,  5.0,  8.3,   9.20000,   0,   0,   NULL, true, false, false
 3014880,  5.0,  8.3,   0.70000,   0,   0,   NULL, true, true, false
 3014880,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, false, false
 1179843,  3.0,  8.25,   8.75000,   0,   0,   NULL, true, true, true
 7209148,  2.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 1179841,  2.0,  8.166667,   8.50000,   0,   0,   NULL, true, true, true
 1179844,  4.0,  8.25,   8.50000,   0,   0,   NULL, true, true, true
 2883828,  6.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 1179851,  6.0,  8.666667,   8.50000,   0,   0,   NULL, true, true, true
 1179848,  5.0,  8.5,   8.50000,   0,   0,   NULL, true, true, true
 1048780,  4.0,  8.75,   4.25000,   0,   0,   NULL, true, true, true
 6684859,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1048800,  2.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1048802,  3.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1048803,  4.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 5374117,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 6160550,  5.0,  8.5,   4.00000,   1,   0,   NULL, true, true, true
 6553956,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 6553952,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 7864688,  5.0,  7.5,   9.00000,   0,   0,   NULL, true, true, true
 7864690,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1704215,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1179907,  6.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 7864682,  3.0,  8.5,   9.00000,   0,   0,   NULL, true, true, true
 7864684,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1179908,  3.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 7340390,  3.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 7340392,  4.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 7864672,  2.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 7340397,  5.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 7340399,  6.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 2752778,  4.0,  7.75,   8.25000,   0,   0,   NULL, true, true, true
 2359559,  4.0,  8.25,   9.00000,   0,   0,   NULL, true, true, true
 3932441,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 3932437,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 917796,  2.0,  7.5,   8.25000,   0,   0,   NULL, true, true, true
 917796,  2.0,  7.5,   7.75000,   0,   0,   NULL, true, true, false
 3932438,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 2752769,  2.0,  7.5,   8.75000,   0,   0,   NULL, true, true, true
 3932439,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 5112165,  2.0,  8.5,   8.50000,   0,   0,   NULL, true, true, true
 2752772,  3.0,  8.0,   7.75000,   0,   0,   NULL, true, true, true
 3932434,  2.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 6553930,  3.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1048865,  4.0,  9.0,   7.50000,   0,   0,   NULL, true, true, true
 1048866,  3.0,  9.0,   7.50000,   0,   0,   NULL, true, true, true
 4850046,  2.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 6553938,  4.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 5112183,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1048874,  4.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 6553894,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1179991,  2.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 6553889,  4.0,  9.5,   7.00000,   0,   0,   NULL, true, true, true
 1179994,  4.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 7995698,  4.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1179995,  5.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 7995699,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1179993,  3.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 6553897,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1179996,  6.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 7995701,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1048898,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1048900,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 7864608,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1835389,  4.0,  7.25,   7.50000,   0,   0,   NULL, true, true, true
 1835391,  5.0,  7.25,   7.50000,   0,   0,   NULL, true, true, true
 1835387,  3.0,  7.25,   7.50000,   0,   0,   NULL, true, true, true
 7995649,  2.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 6553883,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 7995653,  3.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 9044233,  5.0,  8.0,   5.50000,   0,   0,   NULL, true, true, true
 9044233,  5.0,  8.0,   5.00000,   0,   0,   NULL, true, true, false
 5636560,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 6291951,  3.0,  9.5,   7.00000,   0,   0,   NULL, true, true, true
 4325843,  4.0,  19.0,   1.50000,   0,   0,   NULL, true, true, true
 5636556,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 9044240,  5.0,  8.0,   5.00000,   0,   0,   NULL, true, true, true
 5636557,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1835392,  6.0,  7.25,   7.50000,   0,   0,   NULL, true, true, true
 1835394,  7.0,  7.25,   5.75000,   0,   0,   NULL, true, true, true
 917932,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 917930,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 1180086,  6.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 2752910,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 917928,  4.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 2752908,  2.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1180085,  5.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 917927,  3.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 917925,  2.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 4325865,  2.0,  7.75,   8.25000,   0,   0,   NULL, true, true, true
 4325871,  4.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 4325868,  3.0,  7.5,   8.50000,   0,   0,   NULL, true, true, true
 2883996,  6.0,  9.0,   7.00000,   0,   0,   NULL, true, true, true
 2359701,  6.0,  8.25,   8.75000,   0,   0,   NULL, true, true, true
 2359697,  5.0,  8.25,   8.75000,   0,   0,   NULL, true, true, true
 917944,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 2883994,  4.0,  9.5,   7.00000,   0,   0,   NULL, true, true, true
 917942,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 917940,  4.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 2752912,  4.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 917938,  3.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 917936,  2.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 2883987,  5.0,  9.0,   6.50000,   0,   0,   NULL, true, true, true
 2883987,  5.0,  9.0,   7.00000,   0,   0,   NULL, true, true, false
 2883987,  5.0,  9.5,   7.00000,   0,   0,   NULL, true, false, true
 8913225,  2.0,  7.5,   11.00000,   0,   0,   NULL, true, true, true
 8913227,  3.0,  8.25,   10.75000,   0,   0,   NULL, true, true, true
 1180119,  3.0,  8.25,   7.50000,   0,   0,   NULL, true, true, true
 8913231,  4.0,  8.25,   10.75000,   0,   0,   NULL, true, true, true
 1180122,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1442271,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1180120,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 4850054,  3.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 917955,  2.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 917955,  2.0,  8.5,   8.50000,   0,   0,   NULL, true, true, false
 917953,  6.0,  8.5,   7.50000,   1,   0,   NULL, true, true, true
 917953,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, false
 917953,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, false
 917953,  2.0,  8.5,   8.00000,   0,   0,   NULL, false, true, false
 1180125,  6.0,  8.0,   7.50000,   0,   0,   NULL, true, true, true
 4850072,  5.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 4850079,  6.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 5112217,  3.0,  8.75,   7.50000,   0,   0,   NULL, true, true, true
 4850066,  4.0,  8.75,   8.00000,   0,   0,   NULL, true, true, true
 8913236,  5.0,  10.0,   7.50000,   0,   0,   NULL, true, true, true
 8913239,  6.0,  8.25,   10.75000,   0,   0,   NULL, true, true, true
 5898682,  3.0,  12.25,   5.75000,   0,   0,   NULL, true, true, true
 5898682,  3.0,  12.25,   6.00000,   0,   0,   NULL, true, true, false
 5898682,  3.0,  12.5,   5.75000,   0,   0,   NULL, true, false, false
 5898680,  4.0,  13.0,   5.25000,   0,   0,   NULL, true, true, true
 5898680,  4.0,  12.5,   5.75000,   0,   0,   NULL, true, false, false
 5898680,  3.0,  12.5,   5.75000,   0,   0,   NULL, false, true, true
 5898681,  5.0,  13.0,   5.50000,   0,   0,   NULL, true, true, true
 5898681,  5.0,  13.0,   5.25000,   0,   0,   NULL, true, true, false
 5898681,  5.0,  12.5,   5.75000,   0,   0,   NULL, true, false, false
 2884036,  3.0,  8.5,   2.00000,   0,   0,   NULL, true, true, true
 5898679,  2.0,  12.5,   5.75000,   0,   0,   NULL, true, true, true
 6685078,  5.0,  6.5,   7.50000,   0,   0,   NULL, true, true, true
 6685077,  4.0,  6.5,   7.50000,   0,   0,   NULL, true, true, true
 3670476,  6.0,  8.5,   3.25000,   0,   0,   NULL, true, true, true
 6685074,  2.0,  6.5,   7.50000,   0,   0,   NULL, true, true, true
 6685075,  3.0,  6.5,   7.50000,   0,   0,   NULL, true, true, true
 6685086,  6.0,  6.5,   7.50000,   0,   0,   NULL, true, true, true
 7078499,  6.0,  8.5,   3.50000,   0,   0,   NULL, true, true, true
 1442310,  5.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 1442310,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, true, false
 1442308,  4.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 1442313,  6.0,  8.0,   8.00000,   0,   0,   NULL, true, true, true
 4457060,  3.0,  8.25,   7.50000,   0,   0,   NULL, true, true, true
 4850287,  2.0,  9.5,   5.75000,   0,   0,   NULL, true, true, true
 4850287,  2.0,  9.5,   4.75000,   0,   0,   NULL, true, true, false
 7078492,  4.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 7078494,  5.0,  8.5,   4.50000,   0,   0,   NULL, true, true, true
 7078491,  2.0,  8.5,   4.50000,   0,   0,   NULL, true, true, true
 5374486,  6.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 5374491,  5.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 5374495,  4.0,  9.0,   8.00000,   0,   0,   NULL, true, true, true
 5505543,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 4194836,  2.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 4194837,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 4194838,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1704525,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 4194841,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 4194844,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 2097735,  5.0,  9.0,   7.00000,   0,   0,   NULL, true, true, true
 2097738,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 2097738,  4.0,  7.5,   0.50000,   0,   0,   NULL, true, false, false
 2097738,  4.0,  8.5,   0.50000,   0,   0,   NULL, true, false, true
 2097743,  6.0,  8.5,   7.00000,   0,   0,   NULL, true, true, true
 5505572,  2.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3670601,  6.0,  8.0,   8.50000,   0,   0,   NULL, true, true, true
 5243601,  5.0,  8.5,   5.50000,   0,   0,   NULL, true, true, true
 5243601,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, false
 5243601,  5.0,  8.0,   8.00000,   0,   0,   NULL, true, false, true
 5243601,  6.0,  8.5,   8.00000,   0,   0,   NULL, false, false, true
 5243605,  3.0,  8.5,   6.50000,   0,   0,   NULL, true, true, true
 5243605,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, false
 5243608,  4.0,  8.5,   6.50000,   0,   0,   NULL, true, true, true
 5243608,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, false
 1704578,  5.0,  8.5,   6.50000,   0,   0,   NULL, true, true, true
 1704578,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, false
 4063909,  2.0,  9.0,   6.50000,   0,   0,   NULL, true, true, true
 4850385,  6.0,  16.0,   4.00000,   0,   0,   NULL, true, true, true
 4850385,  6.0,  16.0,   3.75000,   0,   0,   NULL, true, true, false
 4063902,  6.0,  9.0,   6.50000,   0,   0,   NULL, true, true, true
 5505780,  6.0,  8.5,   8.50000,   0,   0,   NULL, true, true, true
 3015309,  4.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 3015307,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 3015305,  2.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 1180346,  6.0,  8.5,   7.25000,   0,   0,   NULL, true, true, true
 3015303,  5.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 4063891,  5.0,  9.0,   6.50000,   0,   0,   NULL, true, true, true
 7209665,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3015326,  2.0,  8.0,   8.00000,   1,   0,   NULL, true, true, true
 3015325,  3.0,  8.0,   8.00000,   1,   0,   NULL, true, true, true
 3015322,  5.0,  8.0,   8.00000,   1,   0,   NULL, true, true, true
 3015323,  4.0,  8.0,   8.00000,   1,   0,   NULL, true, true, true
 6554322,  6.0,  8.5,   2.50000,   0,   0,   NULL, true, true, true
 4850418,  7.0,  8.0,   4.00000,   0,   0,   NULL, true, true, true
 4850418,  7.0,  8.0,   3.25000,   0,   0,   NULL, true, true, false
 4063877,  2.0,  9.0,   6.50000,   0,   0,   NULL, true, true, true
 918194,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 918192,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 918193,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 2753257,  2.0,  10.0,   6.25000,   0,   0,   NULL, true, true, true
 2753257,  2.0,  10.0,   5.75000,   0,   0,   NULL, true, true, false
 6554279,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 2753260,  3.0,  8.25,   8.25000,   0,   0,   NULL, true, true, true
 2753260,  3.0,  8.5,   7.50000,   0,   0,   NULL, true, false, false
 918212,  6.0,  8.0,   7.00000,   0,   0,   NULL, true, true, true
 918209,  3.0,  8.0,   7.00000,   0,   0,   NULL, true, true, true
 2228978,  2.0,  8.5,   7.75000,   0,   0,   NULL, true, true, true
 7209662,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1704651,  6.0,  8.5,   5.50000,   0,   0,   NULL, true, true, true
 7209660,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1704649,  5.0,  8.5,   8.50000,   0,   0,   NULL, true, true, true
 7209659,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 7340714,  6.0,  8.5,   6.75000,   0,   0,   NULL, true, true, true
 7340714,  6.0,  8.5,   7.00000,   0,   0,   NULL, true, true, false
 2753265,  4.0,  8.25,   7.50000,   0,   0,   NULL, true, true, true
 7209648,  2.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3932892,  6.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 8258204,  7.0,  8.5,   4.00000,   0,   0,   NULL, true, true, true
 8258204,  7.0,  8.5,   4.75000,   0,   0,   NULL, true, true, false
 8258204,  7.0,  8.5,   6.00000,   0,   0,   NULL, true, true, false
 3932888,  2.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3932889,  3.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 3932890,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 6554242,  3.0,  12.0,   5.00000,   0,   0,   NULL, true, true, true
 3932891,  5.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 7340696,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, true
 7340696,  6.0,  8.5,   7.00000,   0,   0,   NULL, true, true, false
 7340696,  6.0,  8.5,   7.50000,   0,   0,   NULL, true, true, false
 5505722,  2.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 1704682,  6.0,  8.5,   6.50000,   0,   0,   NULL, true, true, true
 6554261,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
 2753232,  4.0,  8.5,   7.25000,   0,   0,   NULL, true, true, true
 1704677,  5.0,  8.5,   8.50000,   0,   0,   NULL, true, true, true
 1966878,  4.0,  8.5,   9.50000,   0,   0,   NULL, true, true, true
 918287,  4.0,  8.5,   8.00000,   0,   0,   NULL, true, true, true
